"date is the CalLite-CV date column, the next column with the name of a CalLite-CV element is the LocalInflow data from the CT_noCC run for the CalLite-CV element from which we're going to be deriving these DSM stream flow time series in cfs (I couldn't find an output file in the Basin Study documentation for this like I did for the Outflow data in the master csv but spot checks indicated that the GoldSim model file I'm pulling these from have identical data to those outputs), cs_date is for my reference to avoid screwing up the 10/2014=10/1925 matching and it sounds like you can use it for something too, and the CalSim II records corresponding to the local inflows to the CalLite-CV element are listed afterward (I've got them in cfs now, to match the CalLite-CV data). 'matches for other csvs.csv' contains the mappings between the DSM streams and CalSim II elements, as a one-stop summary for which DSM streams are showing up in which specific .csvs like this one. I renamed the CalSim II elements that map to DSM streams in this csv; everything that still has a CalSim II name is one of the elements that contributes to the total (the denominator) but is NOT a DSM stream. The CalSim II run I'm using at the moment is the most recent representation of current operations I've received; probably we'll be choosing a different baseline in the future but the matches csv mentioned above contains the CalSim II match for DSM streams, so I can go back and re-pull those time series if/when necessary. C17603 is Sites Reservoir outflows into the Sacramento in this region; it's zeroed out in the run I'm using but that should be re-checked if a different run is used. NOTE that matching 2014 to 1925 results in the last ~7 years of the CalLite-CV run not having an equivalent CS2 number... EXAMPLE CALCULATION: For 10/2014, Elder Creek has 13.8 cfs, the total of all WiSl inflows sum(D3:M3)=550.4, and 13.8/550.4=0.025155, the fraction of total CalSim II inflow in Elder Creek. Applying that fraction to the CalLite-CV WilkinsSlough LocalInflow number we get Elder Creek DSM flow = 0.25155*189.9=4.78 cfs.",,,,,,,,,,,,,,
1/1/2079 0:00,2185,31Jan1990,50.4,247.4,171.3,247.1,268.3,111.8,10,437.8,828,769,,
2/1/2079 0:00,2206,28Feb1990,26.8,132.2,107.4,182.7,219.0,89.0,28,589.4,266,632,,
3/1/2079 0:00,1707,31Mar1990,34.7,264.6,114.2,255.6,294.1,99.8,16,74.6,254,693,,
4/1/2079 0:00,1516,30Apr1990,14.8,92.0,102.3,208.2,165.6,49.4,0,2459.8,0,1460,,
5/1/2079 0:00,1525,31May1990,41.4,175.2,74.0,220.4,143.2,23.7,0,384.8,0,0,,
6/1/2079 0:00,1222,30Jun1990,17.8,148.3,47.2,201.9,137.3,20.0,0,701.8,0,622,,
7/1/2079 0:00,963.5,31Jul1990,1.6,14.1,24.2,105.8,79.4,13.0,0,709.9,0,11,,
8/1/2079 0:00,906.9,31Aug1990,0.2,2.4,27.6,91.0,75.4,12.7,0,969.7,0,338,,
9/1/2079 0:00,979.5,30Sep1990,0.3,1.7,31.6,93.6,78.7,13.6,0,618.2,0,620,,
10/1/2079 0:00,764.1,31Oct1990,0.8,1.7,33.9,82.7,77.6,17.7,2,0.0,0,480,,
11/1/2079 0:00,907.7,30Nov1990,2.8,5.4,49.9,91.1,87.3,29.4,11,19.2,0,242,,
12/1/2079 0:00,883.5,31Dec1990,3.9,9.1,56.7,90.2,87.0,37.2,10,95.1,0,799,,
1/1/2080 0:00,1034,31Jan1991,5.1,31.6,66.4,95.7,90.9,37.9,10,63.9,0,685,,
2/1/2080 0:00,1629,28Feb1991,11.8,79.0,69.9,118.9,111.2,45.2,28,472.1,0,322,,
3/1/2080 0:00,2997,31Mar1991,228.4,458.8,200.9,449.7,610.1,207.1,25,0.0,3820,1330,,
4/1/2080 0:00,2127,30Apr1991,110.0,406.1,126.0,256.5,339.5,101.3,0,1384.4,178,2173,,
5/1/2080 0:00,1488,31May1991,57.5,215.6,77.9,232.0,195.3,32.3,17,372.2,0,0,,
6/1/2080 0:00,1202,30Jun1991,13.1,50.8,43.4,185.7,110.7,16.1,0,546.5,0,684,,
7/1/2080 0:00,1989,31Jul1991,3.3,12.0,24.3,106.1,81.4,13.3,0,478.0,0,498,,
8/1/2080 0:00,629.4,31Aug1991,0.4,1.1,24.3,80.2,65.8,11.1,0,265.0,0,932,,
9/1/2080 0:00,727,30Sep1991,0.1,0.3,24.6,72.9,63.5,11.0,0,92.6,0,901,,
10/1/2080 0:00,598.2,31Oct1991,0.7,5.4,34.2,83.4,73.2,16.7,0,0.0,0,431,,
11/1/2080 0:00,680.3,30Nov1991,4.6,32.2,56.8,103.7,80.7,27.2,11,14.1,0,0,,
12/1/2080 0:00,1190,31Dec1991,16.3,34.1,73.5,117.0,100.6,43.1,10,111.4,119,0,,
1/1/2081 0:00,1321,31Jan1992,40.1,87.8,95.8,138.2,156.5,65.2,10,427.3,447,746,,
2/1/2081 0:00,3263,29Feb1992,333.8,573.1,275.1,467.9,629.0,255.6,28,0.0,3870,993,,
3/1/2081 0:00,2643,31Mar1992,329.1,586.1,124.2,278.0,384.3,130.4,25,1674.0,1769,1721,,
4/1/2081 0:00,1437,30Apr1992,141.7,466.2,137.7,280.4,284.8,85.0,18,1885.9,10,1410,,
5/1/2081 0:00,978.5,31May1992,38.4,117.9,66.5,198.2,132.8,22.0,28,419.8,0,0,,
6/1/2081 0:00,1995,30Jun1992,15.5,37.0,25.3,108.3,103.0,15.0,12,486.4,0,0,,
7/1/2081 0:00,613.7,31Jul1992,9.0,26.1,19.4,84.5,87.7,14.3,0,451.5,0,0,,
8/1/2081 0:00,624.3,31Aug1992,1.0,1.7,19.5,64.4,73.3,12.3,0,259.9,0,80,,
9/1/2081 0:00,523.2,30Sep1992,0.7,0.3,22.3,66.2,68.1,11.8,12,483.9,0,1111,,
10/1/2081 0:00,682.1,31Oct1992,3.9,13.1,33.3,81.2,77.1,17.6,14,0.0,0,0,,
11/1/2081 0:00,532.5,30Nov1992,6.4,48.5,52.1,95.1,89.6,30.2,46,18.6,0,0,,
12/1/2081 0:00,1858,31Dec1992,93.6,250.9,121.4,193.3,224.5,96.1,298,861.4,374,0,,
1/1/2082 0:00,9540,31Jan1993,389.0,827.7,493.5,711.8,968.5,403.7,3452,0.0,11362,0,,
2/1/2082 0:00,9231,28Feb1993,428.6,921.0,348.8,593.2,782.6,318.0,3352,0.0,8511,2326,,
3/1/2082 0:00,4800,31Mar1993,316.5,1548.6,297.2,665.2,967.4,328.4,404,0.0,3703,0,,
4/1/2082 0:00,2810,30Apr1993,153.1,670.7,253.7,516.6,776.9,231.8,18,2647.4,632,3926,,
5/1/2082 0:00,2479,31May1993,140.1,548.0,203.3,605.5,489.5,81.0,28,722.6,0,538,,
6/1/2082 0:00,2077,30Jun1993,122.5,353.6,131.0,560.4,330.3,48.1,0,672.3,1212,1368,,
7/1/2082 0:00,963.1,31Jul1993,24.1,50.7,63.4,276.8,132.0,21.5,11,672.8,68,281,,
8/1/2082 0:00,831.6,31Aug1993,9.4,15.1,47.5,156.9,105.7,17.8,12,472.0,538,1169,,
9/1/2082 0:00,787.5,30Sep1993,5.4,5.9,38.5,114.1,100.1,17.3,23,0.0,0,1235,,
10/1/2082 0:00,864.4,31Oct1993,8.1,9.7,48.9,119.2,110.8,25.3,128,0.0,120,675,,
11/1/2082 0:00,879.1,30Nov1993,7.9,10.3,62.2,113.6,113.6,38.2,188,18.1,0,0,,
12/1/2082 0:00,1355,31Dec1993,16.5,66.2,138.4,220.3,192.6,82.4,12,244.3,166,899,,
1/1/2083 0:00,1719,31Jan1994,28.8,110.9,117.1,168.8,159.9,66.7,11,545.3,176,694,,
2/1/2083 0:00,2804,28Feb1994,84.2,142.8,165.8,282.0,294.3,119.6,28,1329.5,2697,672,,
3/1/2083 0:00,1513,31Mar1994,51.1,300.1,109.4,244.7,252.5,85.7,11,92.1,0,1174,,
4/1/2083 0:00,1434,30Apr1994,28.1,134.3,104.6,213.0,164.4,49.0,30,2421.6,0,1074,,
5/1/2083 0:00,1188,31May1994,27.8,116.5,82.0,244.1,154.1,25.5,17,571.1,0,46,,
6/1/2083 0:00,1004,30Jun1994,6.0,24.8,33.5,143.3,89.7,13.1,12,693.7,0,0,,
7/1/2083 0:00,846.1,31Jul1994,0.5,3.1,20.3,88.5,70.4,11.5,0,1226.7,0,270,,
8/1/2083 0:00,727.1,31Aug1994,0.0,0.1,22.0,72.6,65.0,10.9,0,1010.8,493,660,,
9/1/2083 0:00,710,30Sep1994,0.2,0.0,24.9,73.8,67.2,11.6,12,1196.9,250,1593,,
10/1/2083 0:00,618.8,31Oct1994,1.0,1.5,35.2,85.8,78.0,17.8,0,0.0,278,0,,
11/1/2083 0:00,1312,30Nov1994,8.0,25.7,59.2,108.0,105.2,35.4,11,326.9,185,0,,
12/1/2083 0:00,1985,31Dec1994,19.1,72.7,168.4,268.0,225.5,96.5,10,915.6,1090,0,,
1/1/2084 0:00,22274,31Jan1995,1274.4,2278.9,934.1,1347.3,2333.1,972.5,7659,0.0,8244,4310,,
2/1/2084 0:00,7261,28Feb1995,386.6,1292.7,295.5,502.6,774.8,314.8,1492,0.0,3389,5042,,
3/1/2084 0:00,16043,31Mar1995,941.2,2194.9,565.7,1266.0,2363.8,802.3,5847,0.0,0,8966,,
4/1/2084 0:00,6507,30Apr1995,264.1,993.2,339.5,691.2,1270.6,379.0,18,1940.0,0,1003,,
5/1/2084 0:00,5211,31May1995,214.6,803.0,294.1,876.0,1373.8,227.4,470,0.0,1078,3710,,
6/1/2084 0:00,2996,30Jun1995,68.2,294.9,156.2,668.1,513.4,74.7,0,1334.3,0,2497,,
7/1/2084 0:00,1672,31Jul1995,21.7,60.9,102.1,445.3,260.7,42.5,11,1392.5,80,431,,
8/1/2084 0:00,1246,31Aug1995,7.7,17.6,64.6,213.3,174.1,29.3,0,1390.6,0,1308,,
9/1/2084 0:00,1287,30Sep1995,4.9,8.4,49.4,146.5,140.7,24.3,23,826.4,0,1092,,
10/1/2084 0:00,1088,31Oct1995,4.8,6.5,53.7,131.0,133.3,30.5,132,0.0,153,0,,
11/1/2084 0:00,931.6,30Nov1995,6.7,9.3,71.3,130.1,135.3,45.6,154,20.1,0,0,,
12/1/2084 0:00,2806,31Dec1995,113.0,501.4,225.5,359.0,394.9,169.0,529,808.7,1106,0,,
1/1/2085 0:00,8048,31Jan1996,227.8,831.9,308.7,445.3,574.7,239.6,1976,0.0,2633,0,,
2/1/2085 0:00,9679,29Feb1996,480.0,1673.4,540.8,919.8,1405.6,571.2,3309,0.0,3465,5695,,
3/1/2085 0:00,4626,31Mar1996,332.4,1132.0,215.4,482.2,799.9,271.5,1075,0.0,3811,0,,
4/1/2085 0:00,2902,30Apr1996,132.5,638.9,252.9,514.9,729.5,217.6,18,2603.1,615,1464,,
5/1/2085 0:00,3554,31May1996,79.7,702.6,221.0,658.3,739.3,122.4,77,352.0,0,509,,
6/1/2085 0:00,2633,30Jun1996,27.3,168.6,84.4,360.9,282.8,41.2,12,1203.4,0,2052,,
7/1/2085 0:00,1483,31Jul1996,8.2,33.2,44.0,192.1,173.8,28.3,11,1460.4,0,1584,,
8/1/2085 0:00,1287,31Aug1996,2.1,6.9,41.0,135.4,135.9,22.8,12,1860.1,0,1177,,
9/1/2085 0:00,1372,30Sep1996,2.2,4.5,40.1,118.6,127.3,22.0,23,1078.0,72,1188,,
10/1/2085 0:00,1360,31Oct1996,6.5,30.6,46.2,112.6,136.2,31.1,14,0.0,0,0,,
11/1/2085 0:00,1221,30Nov1996,34.0,142.1,102.3,186.6,197.0,66.3,244,18.1,0,0,,
12/1/2085 0:00,8386,31Dec1996,418.3,749.9,721.0,1147.7,1633.4,699.0,2244,0.0,0,0,,
1/1/2086 0:00,16357,31Jan1997,637.8,1178.5,1160.7,1674.1,2669.0,1112.6,4704,0.0,1888,10306,,
2/1/2086 0:00,4812,28Feb1997,179.2,330.0,220.2,374.5,628.6,255.4,201,436.4,2202,2352,,
3/1/2086 0:00,2248,31Mar1997,86.8,197.8,145.6,325.9,422.0,143.2,14,227.8,0,13,,
4/1/2086 0:00,1918,30Apr1997,46.8,135.7,179.5,365.5,362.0,108.0,30,3044.4,0,1054,,
5/1/2086 0:00,1743,31May1997,22.8,56.4,120.3,358.4,245.2,40.6,17,1211.6,0,0,,
6/1/2086 0:00,1412,30Jun1997,10.5,20.7,59.4,254.1,177.6,25.8,0,2166.5,0,323,,
7/1/2086 0:00,1394,31Jul1997,3.3,5.4,36.8,160.4,132.5,21.6,0,2336.3,39,0,,
8/1/2086 0:00,1241,31Aug1997,1.3,1.5,40.4,133.5,112.8,19.0,0,2256.9,0,885,,
9/1/2086 0:00,1289,30Sep1997,1.7,2.5,43.3,128.3,115.2,19.9,23,882.5,113,205,,
10/1/2086 0:00,1248,31Oct1997,4.8,22.3,54.1,132.0,131.4,30.0,4,0.0,314,0,,
11/1/2086 0:00,2019,30Nov1997,56.0,234.1,113.9,208.0,229.9,77.4,11,549.5,25,0,,
12/1/2086 0:00,2746,31Dec1997,108.3,194.2,165.6,263.7,301.9,129.2,10,1044.0,1890,3347,,
1/1/2087 0:00,12253,31Jan1998,500.8,925.2,671.2,968.1,1269.7,529.2,2860,0.0,4983,3781,,
2/1/2087 0:00,21027,28Feb1998,1329.4,2448.2,667.0,1134.3,2136.4,868.1,10065,0.0,5884,11054,,
3/1/2087 0:00,10278,31Mar1998,552.0,1257.4,291.8,653.1,996.0,338.0,1966,0.0,2459,2563,,
4/1/2087 0:00,4452,30Apr1998,362.3,1050.9,291.1,592.6,806.9,240.7,464,0.0,3467,630,,
5/1/2087 0:00,6962,31May1998,491.7,1216.9,264.6,788.1,1048.5,173.6,1281,0.0,1621,0,,
6/1/2087 0:00,4414,30Jun1998,278.3,549.7,195.9,838.2,780.5,113.6,787,0.0,2111,4727,,
7/1/2087 0:00,2453,31Jul1998,52.6,86.6,123.9,540.6,295.7,48.2,0,1676.5,0,1199,,
8/1/2087 0:00,1902,31Aug1998,18.6,20.5,72.7,240.2,199.0,33.4,0,2230.7,0,603,,
9/1/2087 0:00,1771,30Sep1998,10.4,15.1,58.3,172.7,170.0,29.4,23,409.2,0,1882,,
10/1/2087 0:00,1774,31Oct1998,10.1,47.5,64.3,156.9,157.6,36.0,432,0.0,0,733,,
11/1/2087 0:00,2792,30Nov1998,53.6,224.1,184.4,336.6,385.0,129.6,412,18.1,0,0,,
12/1/2087 0:00,3037,31Dec1998,53.5,95.9,228.9,364.4,457.4,195.8,368,0.0,2181,623,,
1/1/2088 0:00,3205,31Jan1999,49.5,91.5,232.5,335.3,437.0,182.2,161,463.9,316,0,,
2/1/2088 0:00,7923,28Feb1999,237.0,436.5,425.1,722.8,1193.8,485.1,1377,0.0,11003,2254,,
3/1/2088 0:00,5631,31Mar1999,287.6,655.3,236.4,529.1,874.3,296.8,591,0.0,3397,2596,,
4/1/2088 0:00,3331,30Apr1999,264.9,768.5,218.7,445.3,630.7,188.2,295,2247.7,1324,849,,
5/1/2088 0:00,2839,31May1999,102.5,253.6,163.9,488.2,432.2,71.5,28,510.5,986,0,,
6/1/2088 0:00,2001,30Jun1999,31.3,61.9,94.2,402.8,218.1,31.7,12,1974.4,286,7,,
7/1/2088 0:00,1706,31Jul1999,9.5,15.6,47.9,209.1,150.9,24.6,11,1717.8,59,0,,
8/1/2088 0:00,1664,31Aug1999,5.4,5.9,44.3,146.3,142.6,24.0,12,2246.5,176,0,,
9/1/2088 0:00,1649,30Sep1999,2.6,3.8,43.1,127.7,136.1,23.5,23,1250.9,0,593,,
10/1/2088 0:00,1414,31Oct1999,3.9,18.2,57.0,139.2,133.0,30.4,14,0.0,0,0,,
11/1/2088 0:00,1839,30Nov1999,18.6,77.8,102.8,187.6,180.7,60.8,206,18.1,180,0,,
12/1/2088 0:00,1720,31Dec1999,17.3,31.0,100.4,159.8,147.7,63.2,27,730.8,686,0,,
1/1/2089 0:00,3206,31Jan2000,89.7,165.8,243.9,351.8,406.6,169.5,180,607.4,413,0,,
2/1/2089 0:00,10653,29Feb2000,517.3,952.7,514.0,874.2,1273.5,517.5,1830,0.0,1396,5925,,
3/1/2089 0:00,4997,31Mar2000,296.8,676.1,246.1,550.9,718.4,243.8,119,0.0,3110,7198,,
4/1/2089 0:00,2839,30Apr2000,297.4,862.6,212.8,433.2,443.4,132.3,30,2138.4,0,529,,
5/1/2089 0:00,2862,31May2000,96.7,239.3,134.8,401.4,273.7,45.3,18,876.3,639,0,,
6/1/2089 0:00,1959,30Jun2000,29.9,59.0,69.9,298.9,173.1,25.2,12,970.4,282,0,,
7/1/2089 0:00,1588,31Jul2000,12.7,20.9,38.3,167.0,138.4,22.6,11,1411.3,0,0,,
8/1/2089 0:00,1609,31Aug2000,5.5,6.1,37.7,124.4,111.7,18.8,12,1526.7,249,337,,
9/1/2089 0:00,1473,30Sep2000,5.7,8.2,40.3,119.4,111.4,19.3,23,510.8,0,911,,
10/1/2089 0:00,1740,31Oct2000,7.7,35.9,51.5,125.7,125.9,28.8,14,0.0,0,0,,
11/1/2089 0:00,1467,30Nov2000,10.1,42.4,71.4,130.4,126.0,42.4,113,18.6,0,0,,
12/1/2089 0:00,1470,31Dec2000,11.6,20.8,81.9,130.3,133.9,57.3,16,574.6,0,0,,
1/1/2090 0:00,2296,31Jan2001,60.1,111.1,126.3,182.1,190.6,79.5,10,769.6,969,514,,
2/1/2090 0:00,3048,28Feb2001,177.9,327.6,199.6,339.5,430.9,175.1,101,1579.4,2526,646,,
3/1/2090 0:00,3138,31Mar2001,384.4,875.7,154.6,346.1,424.4,144.1,500,0.0,1760,1875,,
4/1/2090 0:00,2243,30Apr2001,90.3,262.0,125.8,256.1,273.0,81.5,30,2197.6,0,897,,
5/1/2090 0:00,1886,31May2001,39.2,97.1,91.5,272.7,166.5,27.6,28,1177.3,0,0,,
6/1/2090 0:00,1392,30Jun2001,10.5,20.7,32.9,140.5,109.8,16.0,12,2197.6,0,0,,
7/1/2090 0:00,1422,31Jul2001,4.2,7.0,25.0,108.9,94.7,15.4,0,2686.5,0,169,,
8/1/2090 0:00,1508,31Aug2001,1.0,1.1,27.8,91.9,81.5,13.7,0,2121.8,0,0,,
9/1/2090 0:00,1398,30Sep2001,0.8,1.2,31.8,94.3,86.0,14.9,23,1510.3,602,560,,
10/1/2090 0:00,1220,31Oct2001,2.0,9.4,41.9,102.1,94.0,21.5,2,0.0,0,0,,
11/1/2090 0:00,2376,30Nov2001,52.3,218.7,105.4,192.3,196.1,66.0,11,18.1,0,0,,
12/1/2090 0:00,6863,31Dec2001,306.2,549.0,268.4,427.3,515.3,220.5,1476,0.0,1633,272,,
1/1/2091 0:00,6405,31Jan2002,438.6,810.4,297.9,429.6,543.5,226.5,2366,0.0,2975,5175,,
2/1/2091 0:00,3613,28Feb2002,105.1,193.5,150.9,256.5,303.7,123.4,28,1318.8,67,0,,
3/1/2091 0:00,2190,31Mar2002,86.1,196.1,158.9,355.6,429.6,145.8,11,340.0,382,774,,
4/1/2091 0:00,1949,30Apr2002,77.4,224.6,203.7,414.8,424.3,126.6,30,2416.4,0,1712,,
5/1/2091 0:00,1774,31May2002,34.3,84.9,110.0,327.7,208.8,34.6,28,1039.7,0,0,,
6/1/2091 0:00,1364,30Jun2002,12.3,24.3,59.3,253.8,128.2,18.7,12,1525.2,0,0,,
7/1/2091 0:00,1414,31Jul2002,4.0,6.5,30.5,132.9,93.0,15.2,0,1553.3,0,883,,
8/1/2091 0:00,1379,31Aug2002,1.1,1.2,32.1,106.0,87.1,14.6,0,2500.7,0,1386,,
9/1/2091 0:00,1311,30Sep2002,0.5,0.7,31.3,92.6,88.1,15.2,12,1657.1,0,1181,,
10/1/2091 0:00,1160,31Oct2002,1.6,7.7,38.1,92.9,92.7,21.2,0,0.0,0,350,,
11/1/2091 0:00,1406,30Nov2002,10.2,42.8,74.4,135.8,138.4,46.6,11,18.1,0,0,,
12/1/2091 0:00,9405,31Dec2002,592.8,1062.6,483.1,768.9,1066.5,456.4,1233,0.0,1296,433,,
1/1/2092 0:00,10453,31Jan2003,399.2,737.7,475.2,685.4,848.4,353.7,2348,0.0,4861,3885,,
2/1/2092 0:00,3569,28Feb2003,118.6,218.5,229.2,389.7,446.6,181.5,28,1200.9,1404,1482,,
3/1/2092 0:00,3586,31Mar2003,173.8,395.9,237.2,530.9,743.7,252.4,25,1063.3,1373,195,,
4/1/2092 0:00,3898,30Apr2003,178.1,516.6,337.6,687.2,894.9,267.0,54,0.0,0,0,,
5/1/2092 0:00,4252,31May2003,215.0,532.2,232.5,692.5,826.3,136.8,405,0.0,2098,4113,,
6/1/2092 0:00,2153,30Jun2003,42.4,83.7,118.5,507.0,257.5,37.5,12,1069.5,857,0,,
7/1/2092 0:00,1605,31Jul2003,13.6,22.4,54.0,235.6,167.2,27.3,11,691.9,0,0,,
8/1/2092 0:00,1382,31Aug2003,7.1,7.8,46.3,152.8,132.0,22.2,12,1099.7,0,288,,
9/1/2092 0:00,1547,30Sep2003,3.0,4.4,42.4,125.5,113.8,19.7,23,801.9,0,255,,
10/1/2092 0:00,1359,,,,,,,,,,,,,
11/1/2092 0:00,1758,,,,,,,,,,,,,
12/1/2092 0:00,5855,,,,,,,,,,,,,
1/1/2093 0:00,5768,,,,,,,,,,,,,
2/1/2093 0:00,11895,,,,,,,,,,,,,
3/1/2093 0:00,4382,,,,,,,,,,,,,
4/1/2093 0:00,2284,,,,,,,,,,,,,
5/1/2093 0:00,1915,,,,,,,,,,,,,
6/1/2093 0:00,1799,,,,,,,,,,,,,
7/1/2093 0:00,1554,,,,,,,,,,,,,
8/1/2093 0:00,1523,,,,,,,,,,,,,
9/1/2093 0:00,1450,,,,,,,,,,,,,
10/1/2093 0:00,1673,,,,,,,,,,,,,
11/1/2093 0:00,1401,,,,,,,,,,,,,
12/1/2093 0:00,3660,,,,,,,,,,,,,
1/1/2094 0:00,5277,,,,,,,,,,,,,
2/1/2094 0:00,4021,,,,,,,,,,,,,
3/1/2094 0:00,3596,,,,,,,,,,,,,
4/1/2094 0:00,2340,,,,,,,,,,,,,
5/1/2094 0:00,4423,,,,,,,,,,,,,
6/1/2094 0:00,3318,,,,,,,,,,,,,
7/1/2094 0:00,1698,,,,,,,,,,,,,
8/1/2094 0:00,1434,,,,,,,,,,,,,
9/1/2094 0:00,1522,,,,,,,,,,,,,
10/1/2094 0:00,1292,,,,,,,,,,,,,
11/1/2094 0:00,1829,,,,,,,,,,,,,
12/1/2094 0:00,10581,,,,,,,,,,,,,
1/1/2095 0:00,9822,,,,,,,,,,,,,
2/1/2095 0:00,6593,,,,,,,,,,,,,
3/1/2095 0:00,7529,,,,,,,,,,,,,
4/1/2095 0:00,7369,,,,,,,,,,,,,
5/1/2095 0:00,5387,,,,,,,,,,,,,
6/1/2095 0:00,2912,,,,,,,,,,,,,
7/1/2095 0:00,1853,,,,,,,,,,,,,
8/1/2095 0:00,1742,,,,,,,,,,,,,
9/1/2095 0:00,1676,,,,,,,,,,,,,
10/1/2095 0:00,1613,,,,,,,,,,,,,
11/1/2095 0:00,1571,,,,,,,,,,,,,
12/1/2095 0:00,2708,,,,,,,,,,,,,
1/1/2096 0:00,2153,,,,,,,,,,,,,
2/1/2096 0:00,3994,,,,,,,,,,,,,
3/1/2096 0:00,2515,,,,,,,,,,,,,
4/1/2096 0:00,2066,,,,,,,,,,,,,
5/1/2096 0:00,2069,,,,,,,,,,,,,
6/1/2096 0:00,1652,,,,,,,,,,,,,
7/1/2096 0:00,1527,,,,,,,,,,,,,
8/1/2096 0:00,1455,,,,,,,,,,,,,
9/1/2096 0:00,1377,,,,,,,,,,,,,
10/1/2096 0:00,1144,,,,,,,,,,,,,
11/1/2096 0:00,1220,,,,,,,,,,,,,
12/1/2096 0:00,1544,,,,,,,,,,,,,
1/1/2097 0:00,4691,,,,,,,,,,,,,
2/1/2097 0:00,6224,,,,,,,,,,,,,
3/1/2097 0:00,2591,,,,,,,,,,,,,
4/1/2097 0:00,1741,,,,,,,,,,,,,
5/1/2097 0:00,1468,,,,,,,,,,,,,
6/1/2097 0:00,1166,,,,,,,,,,,,,
7/1/2097 0:00,1348,,,,,,,,,,,,,
8/1/2097 0:00,1143,,,,,,,,,,,,,
9/1/2097 0:00,1097,,,,,,,,,,,,,
10/1/2097 0:00,924.7,,,,,,,,,,,,,
11/1/2097 0:00,1302,,,,,,,,,,,,,
12/1/2097 0:00,1489,,,,,,,,,,,,,
1/1/2098 0:00,1405,,,,,,,,,,,,,
2/1/2098 0:00,3881,,,,,,,,,,,,,
3/1/2098 0:00,3016,,,,,,,,,,,,,
4/1/2098 0:00,1782,,,,,,,,,,,,,
5/1/2098 0:00,1478,,,,,,,,,,,,,
6/1/2098 0:00,1223,,,,,,,,,,,,,
7/1/2098 0:00,973.9,,,,,,,,,,,,,
8/1/2098 0:00,876.4,,,,,,,,,,,,,
9/1/2098 0:00,883.7,,,,,,,,,,,,,
10/1/2098 0:00,1247,,,,,,,,,,,,,
11/1/2098 0:00,953.1,,,,,,,,,,,,,
12/1/2098 0:00,1318,,,,,,,,,,,,,
1/1/2099 0:00,5519,,,,,,,,,,,,,
2/1/2099 0:00,5704,,,,,,,,,,,,,
3/1/2099 0:00,3207,,,,,,,,,,,,,
4/1/2099 0:00,3001,,,,,,,,,,,,,
5/1/2099 0:00,3045,,,,,,,,,,,,,
6/1/2099 0:00,1546,,,,,,,,,,,,,
7/1/2099 0:00,1078,,,,,,,,,,,,,
8/1/2099 0:00,967.8,,,,,,,,,,,,,
9/1/2099 0:00,990.4,,,,,,,,,,,,,
9/30/2099 0:00,988.6,,,,,,,,,,,,,
